,Image,Accuracy,F1,Jaccard,Recall,Precision
92,94a5a37c3b1153d5c5aef2eca53c960b9f21f2ef1758209d7ec502ec324b03a3.jpg,0.98248291015625,0.02711864406779661,0.013745704467353952,0.014336917562724014,0.25
93,b0defa611b75645c0283464ee4163917bad382d335b61e8509f065bf371fa15f.jpg,0.7944488525390625,0.02475928473177442,0.012534818941504178,0.012581855639761608,0.7702702702702703
94,4b274461c6d001a7a9aeaf5952b40ac4934d1be96b9c176edfd628a8f77e6df2.jpg,0.96728515625,0.039426523297491044,0.02010968921389397,0.020813623462630087,0.3728813559322034
95,aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0.jpg,0.4315185546875,0.10407849172758754,0.05489599188229325,0.16126387957373872,0.07683294869518907
96,4c032609d377bd980e01f888e0b298600bf8af0e33c4271a1f3aaf76964dce06.jpg,0.735565185546875,0.012423068155915203,0.006250358392109639,0.006270854907375446,0.6566265060240963
97,7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e.jpg,0.976165771484375,0.10946408209806156,0.05790108564535585,0.06521739130434782,0.3404255319148936
98,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0.jpg,0.832183837890625,0.02689789417802159,0.013632286995515695,0.013774354327140916,0.5692883895131086
99,4d40de30a3db3bc4f241cb7f48e8497c11e8f20a99bf55788bdce17242029745.jpg,0.94720458984375,0.3035426731078905,0.17892738490745136,0.23643775478206333,0.4238336143901068
100,3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b.jpg,0.8595428466796875,0.06633532812658485,0.03430549727234578,0.034610499576629976,0.7956204379562044
101,6bd18a218d25247dc456aed124c066a6397fb93086e860e4d04014bfa9c9555d.jpg,0.9160614013671875,0.1247414478918059,0.06651959952486,0.06822137138879221,0.7272727272727273
102,ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce.jpg,0.90966796875,0.10816510997288341,0.05717470934862239,0.058978150156070316,0.6515426497277677
103,23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e.jpg,0.86541748046875,0.03543307086614173,0.018036072144288578,0.01837151281469721,0.49693251533742333
104,2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7.jpg,0.57763671875,0.17736566809320017,0.09731280980954865,0.18043294231466925,0.17440093512565752
105,245b995878370ef4ea977568b2b67f93d4ecaa9308761b9d3e148e0803780183.jpg,0.63580322265625,0.01380051235435088,0.006948200540877887,0.006963265646499604,0.7625570776255708
106,564fa390d9a9c26f986bf860d9091cbd84244bc1c8e3c9369f2f2e5b5fd99b92.jpg,0.9300384521484375,0.4275190410787863,0.2718754962680642,0.3270296084049666,0.6171593366979091
107,ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0.jpg,0.970062255859375,0.06837606837606838,0.035398230088495575,0.036290322580645164,0.5901639344262295
108,449a9c32e53a37c8a86e01c199155c8da3958b631088e10f6fe43c2119defe51.jpg,0.815093994140625,0.21799173980382036,0.1223292532773231,0.12830446672743848,0.7242710120068611
109,6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5.jpg,0.93328857421875,0.27949901120632825,0.16245210727969348,0.18406772303017147,0.5804243668720055
110,953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc.jpg,0.647430419921875,0.20313146640915986,0.1130474837818126,0.24860712476785413,0.1717201166180758
111,a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629.jpg,0.8672332763671875,0.007980845969672785,0.004006410256410256,0.0040280814823339854,0.4268292682926829
112,7b5987a24dd57325e82812371b3f4df7edc528e0526754ba94cf3a1ea4df25d2.jpg,0.7412567138671875,0.02708130127947673,0.0137265166055953,0.013806821505879599,0.7023809523809523
113,adc315bd40d699fd4e4effbcce81cd7162851007f485d754ad3b0472f73a86df.jpg,0.9060516357421875,0.008694252133311865,0.004366106080206986,0.004470198675496689,0.15789473684210525
114,7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38.jpg,0.403411865234375,0.13884850887626096,0.07460355029585798,0.15847956156669515,0.12354485948340062
115,2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c.jpg,0.79595947265625,0.013282172373081463,0.0066854850690833455,0.006708407871198569,0.6617647058823529
116,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37.jpg,0.5018310546875,0.18725416977844161,0.10329863495289626,0.1548756382803492,0.23674933904066472
117,58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5.jpg,0.703857421875,0.04741336998134878,0.024282338746166608,0.024393939393939395,0.8414634146341463
118,88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a.jpg,0.963836669921875,0.048192771084337345,0.024691358024691357,0.02707581227436823,0.21897810218978103
119,c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71.jpg,0.7115478515625,0.007247137905682176,0.0036367469562009172,0.003644430359689431,0.6330275229357798
120,d256b32adda37f2301c9e46f34b7f9a36cce273256369ceb5dc2c73c3007e3c4.jpg,0.8191986083984375,0.10078166502238749,0.053064812594901305,0.05341055341055341,0.8912751677852349
